ZCTA,total_pop,white_count,black_count,native_count,asian_count,hispanic_count,median_income,below_poverty,pct_white,pct_black,pct_native,pct_asian,pct_hispanic
01022,2045,1572,187,0,51,189,56307,343,0.7687041564792176,0.09144254278728606,0.0,0.02493887530562347,0.09242053789731051
01026,1005,911,4,2,0,26,98438,36,0.9064676616915422,0.003980099502487562,0.001990049751243781,0.0,0.025870646766169153
01027,17678,15254,83,0,225,1419,73657,1508,0.8628804163366897,0.0046951012557981675,0.0,0.012727684127163706,0.08026926122864578
01028,16283,13906,425,0,300,880,100997,467,0.8540195295707179,0.026100841368298225,0.0,0.01842412331879875,0.05404409506847632
01029,652,628,0,1,0,8,99188,16,0.9631901840490797,0.0,0.0015337423312883436,0.0,0.012269938650306749
01030,12374,11226,197,0,59,522,92485,804,0.9072248262485857,0.015920478422498788,0.0,0.004768062065621464,0.042185227089057704
01031,1715,1503,0,0,0,152,58125,192,0.8763848396501458,0.0,0.0,0.0,0.08862973760932945
01032,503,493,0,0,0,5,79583,54,0.9801192842942346,0.0,0.0,0.0,0.009940357852882704
01033,6088,5622,119,0,23,218,110188,281,0.9234559789750328,0.019546649145860708,0.0,0.0037779237844940868,0.03580814717477004
01034,2100,1929,20,5,7,40,103603,200,0.9185714285714286,0.009523809523809525,0.002380952380952381,0.0033333333333333335,0.01904761904761905
01035,5299,4676,0,0,122,345,117580,161,0.8824306472919419,0.0,0.0,0.023023211926778638,0.06510662389130024
01036,4937,4584,0,0,31,210,110703,96,0.9284990885152927,0.0,0.0,0.006279116872594693,0.04253595300789954
01037,486,460,1,1,8,0,84022,21,0.9465020576131687,0.00205761316872428,0.00205761316872428,0.01646090534979424,0.0
01038,2534,2234,9,0,16,143,112083,144,0.8816101026045777,0.003551696921862668,0.0,0.006314127861089187,0.05643251775848461
01039,1660,1563,10,14,0,68,115114,66,0.941566265060241,0.006024096385542169,0.008433734939759036,0.0,0.04096385542168675
01040,37949,16500,940,13,245,19563,51892,8774,0.4347940657197818,0.024770086168278478,0.0003425650214761917,0.006456033097051305,0.5155076550106722
01050,2573,2422,40,3,0,70,96328,277,0.9413136416634279,0.01554605518849592,0.001165954139137194,0.0,0.027205596579867857
01053,2033,1731,165,0,18,83,88646,167,0.8514510575504181,0.08116084604033448,0.0,0.008853910477127398,0.04082636497786522
01054,1704,1522,9,0,66,64,113750,154,0.8931924882629108,0.00528169014084507,0.0,0.03873239436619718,0.03755868544600939
01056,20846,17821,361,0,172,2050,78981,1713,0.8548882279574019,0.01731747097764559,0.0,0.008250983402091528,0.09834020915283508
01057,8200,7508,36,0,62,413,90436,984,0.915609756097561,0.004390243902439025,0.0,0.007560975609756097,0.05036585365853659
01060,15237,11952,192,9,442,1823,75077,2022,0.7844063792085056,0.012600905690096476,0.0005906674542232723,0.02900833497407626,0.1196429743387806
01062,9188,7951,150,8,79,643,87800,983,0.8653678711362647,0.016325642141924248,0.0008707009142359599,0.008598171528080104,0.06998258598171528
01063,2121,1206,89,0,518,183,250001,0,0.5685997171145686,0.041961338991041965,0.0,0.24422442244224424,0.08628005657708628
01066,115,115,0,0,0,0,-666666666,67,1.0,0.0,0.0,0.0,0.0
01068,1623,1479,32,0,0,20,96207,98,0.911275415896488,0.019716574245224893,0.0,0.0,0.012322858903265557
01069,9077,7526,266,0,0,463,79725,756,0.8291285667070618,0.029304836399691527,0.0,0.0,0.051008042304726234
